Time,LeftDuration,RightDuration,TotalDuration,Resource
"8/9/17, 11:48 PM",7,15,22,Nursing
"8/10/17, 2:17 AM",15,18,33,Nursing
"8/10/17, 4:48 AM",23,20,43,Nursing
"8/10/17, 7:43 AM",20,10,30,Nursing
"8/10/17, 11:29 AM",16,15,31,Nursing
"8/10/17, 1:39 PM",16,11,27,Nursing
"8/10/17, 2:36 PM",0,5,5,Nursing
"8/10/17, 3:26 PM",4,27,31,Nursing
"8/10/17, 5:39 PM",11,8,19,Nursing
"8/10/17, 7:33 PM",10,15,25,Nursing
"8/10/17, 8:51 PM",16,12,28,Nursing
"8/10/17, 10:30 PM",11,17,28,Nursing
"8/10/17, 11:05 PM",30,0,30,Nursing
"8/4/17, 12:08 PM",,,32,Sleep
"8/4/17, 1:50 PM",,,116,Sleep
"8/4/17, 6:51 PM",,,84,Sleep
"8/4/17, 8:39 PM",,,46,Sleep
"8/4/17, 9:45 PM",,,150,Sleep
"8/5/17, 1:45 AM",,,29,Sleep
"8/5/17, 3:50 AM",,,60,Sleep
"8/5/17, 5:50 AM",,,85,Sleep
"8/5/17, 7:45 AM",,,76,Sleep
"8/5/17, 11:05 AM",,,23,Sleep
"8/5/17, 12:00 PM",,,76,Sleep
"8/5/17, 1:30 PM",,,38,Sleep
"8/5/17, 3:15 PM",,,32,Sleep
"8/5/17, 4:42 PM",,,162,Sleep
"8/5/17, 8:05 PM",,,42,Sleep
"8/5/17, 8:56 PM",,,88,Sleep
"8/6/17, 12:02 AM",,,58,Sleep
"8/6/17, 1:20 AM",,,9,Sleep
"8/6/17, 1:42 AM",,,116,Sleep
"8/6/17, 4:08 AM",,,42,Sleep
"8/6/17, 5:30 AM",,,29,Sleep
"8/6/17, 6:15 AM",,,28,Sleep
"8/6/17, 7:08 AM",,,112,Sleep
"8/6/17, 11:31 AM",,,21,Sleep
"8/6/17, 12:02 PM",,,163,Sleep
"8/6/17, 5:38 PM",,,181,Sleep
"8/6/17, 9:26 PM",,,93,Sleep
"8/6/17, 11:40 PM",,,65,Sleep
"8/7/17, 1:25 AM",,,135,Sleep
"8/7/17, 6:18 AM",,,151,Sleep
"8/7/17, 10:30 AM",,,89,Sleep
"8/7/17, 12:35 PM",,,54,Sleep
"8/7/17, 3:46 PM",,,113,Sleep
"8/7/17, 6:10 PM",,,79,Sleep
"8/7/17, 9:30 PM",,,6,Sleep
"8/7/17, 10:48 PM",,,147,Sleep
"8/8/17, 2:10 AM",,,130,Sleep
"8/8/17, 7:05 AM",,,115,Sleep
"8/8/17, 9:40 AM",,,85,Sleep
"8/8/17, 1:15 PM",,,88,Sleep
"8/8/17, 4:30 PM",,,15,Sleep
"8/8/17, 5:25 PM",,,80,Sleep
"8/8/17, 9:50 PM",,,99,Sleep
"8/9/17, 12:01 AM",,,104,Sleep
"8/9/17, 2:36 AM",,,110,Sleep
"8/9/17, 5:02 AM",,,83,Sleep
"8/9/17, 8:00 AM",,,30,Sleep
"8/9/17, 9:05 AM",,,5,Sleep
"8/9/17, 12:56 PM",,,28,Sleep
"8/9/17, 3:00 PM",,,116,Sleep
"8/9/17, 7:30 PM",,,77,Sleep
"8/9/17, 9:40 PM",,,125,Sleep
"8/10/17, 12:20 AM",,,110,Sleep
"8/10/17, 4:30 AM",,,17,Sleep
"8/10/17, 5:35 AM",,,126,Sleep
"8/10/17, 8:16 AM",,,89,Sleep
"8/10/17, 1:00 PM",,,34,Sleep
"8/10/17, 2:08 PM",,,27,Sleep
"8/10/17, 2:41 PM",,,39,Sleep
"8/10/17, 4:03 PM",,,75,Sleep
"8/10/17, 5:00 PM",,,22,Sleep
"8/10/17, 5:23 PM",,,16,Sleep
"8/10/17, 6:30 PM",,,64,Sleep
"8/10/17, 9:25 PM",,,50,Sleep
"8/10/17, 11:30 PM",,,115,Sleep
"8/8/17, 4:20 AM",,,15,BottlePumped
"8/9/17, 6:30 AM",,,15,BottlePumped
"8/10/17, 3:45 AM",,,15,BottlePumped
"8/10/17, 9:50 AM",,,15,BottlePumped
"8/2/17, 8:17 AM",,,15,Wet
"8/2/17, 5:40 PM",,,15,Wet
"8/3/17, 2:45 AM",,,15,Mixed
"8/3/17, 4:45 AM",,,15,Mixed
"8/3/17, 6:20 AM",,,15,Dirty
"8/3/17, 7:10 AM",,,15,Dirty
"8/4/17, 12:43 AM",,,15,Wet
"8/4/17, 8:16 PM",,,15,Wet
"8/4/17, 9:25 PM",,,15,Dirty
"8/5/17, 1:00 AM",,,15,Mixed
"8/5/17, 7:20 AM",,,15,Mixed
"8/5/17, 9:55 AM",,,15,Mixed
"8/6/17, 4:40 AM",,,15,Wet
"8/6/17, 10:12 AM",,,15,Wet
"8/6/17, 4:00 PM",,,15,Wet
"8/6/17, 9:17 PM",,,15,Wet
"8/7/17, 3:42 AM",,,15,Wet
"8/7/17, 5:36 AM",,,15,Wet
"8/7/17, 1:38 PM",,,15,Wet
"8/7/17, 1:39 PM",,,15,Wet
"8/7/17, 9:20 PM",,,15,Wet
"8/8/17, 5:20 AM",,,15,Wet
"8/8/17, 11:40 AM",,,15,Wet
"8/8/17, 6:46 PM",,,15,Wet
"8/8/17, 7:45 PM",,,15,Wet
"8/9/17, 1:50 AM",,,15,Wet
"8/9/17, 6:56 AM",,,15,Wet
"8/9/17, 8:30 AM",,,15,Wet
"8/9/17, 12:24 PM",,,15,Wet
"8/9/17, 4:59 PM",,,15,Wet
"8/9/17, 10:05 PM",,,15,Wet
"8/10/17, 2:13 AM",,,15,Wet
"8/10/17, 10:15 AM",,,15,Wet
"8/10/17, 10:48 AM",,,15,Wet
"8/10/17, 4:52 PM",,,15,Wet
"8/10/17, 7:29 PM",,,15,Wet
"8/10/17, 10:15 PM",,,15,Wet
