Time,LeftDuration,RightDuration,TotalDuration,Resource
"8/8/17, 9:03 AM",7,17,24,Nursing
"8/8/17, 11:07 AM",17,3,20,Nursing
"8/8/17, 12:40 PM",14,14,28,Nursing
"8/8/17, 2:43 PM",14,6,20,Nursing
"8/8/17, 4:48 PM",5,14,19,Nursing
"8/8/17, 6:55 PM",15,11,26,Nursing
"8/8/17, 8:52 PM",8,14,22,Nursing
"8/8/17, 11:30 PM",15,11,26,Nursing
"8/9/17, 1:54 AM",14,18,32,Nursing
"8/9/17, 4:29 AM",16,11,27,Nursing
"8/9/17, 8:34 AM",10,16,26,Nursing
"8/9/17, 10:32 AM",17,10,27,Nursing
"8/9/17, 12:28 PM",15,10,25,Nursing
"8/9/17, 2:30 PM",12,13,25,Nursing
"8/9/17, 5:03 PM",15,10,25,Nursing
"8/9/17, 6:46 PM",10,18,28,Nursing
"8/9/17, 8:52 PM",15,14,29,Nursing
"8/9/17, 11:48 PM",7,15,22,Nursing
"8/10/17, 2:17 AM",15,18,33,Nursing
"8/10/17, 4:48 AM",23,20,43,Nursing
"8/10/17, 7:43 AM",20,10,30,Nursing
"8/10/17, 11:29 AM",16,15,31,Nursing
"8/10/17, 1:39 PM",16,11,27,Nursing
"8/10/17, 2:36 PM",0,5,5,Nursing
"8/10/17, 3:26 PM",4,27,31,Nursing
"8/10/17, 5:39 PM",11,8,19,Nursing
"8/10/17, 7:33 PM",10,15,25,Nursing
"8/10/17, 8:51 PM",16,12,28,Nursing
"8/10/17, 10:30 PM",11,17,28,Nursing
"8/10/17, 11:05 PM",30,0,30,Nursing
"8/11/17, 1:31 AM",15,17,32,Nursing
"8/11/17, 3:34 AM",16,14,30,Nursing
"8/11/17, 6:14 AM",22,15,37,Nursing
"8/11/17, 10:33 AM",20,12,32,Nursing
"8/11/17, 2:30 PM",8,15,23,Nursing
"8/11/17, 4:34 PM",22,30,52,Nursing
"8/11/17, 9:39 PM",12,35,47,Nursing
"8/12/17, 1:33 AM",25,5,30,Nursing
"8/12/17, 4:36 AM",21,21,42,Nursing
"8/12/17, 10:03 AM",24,3,27,Nursing
"8/12/17, 11:57 AM",8,25,33,Nursing
"8/12/17, 4:17 PM",19,13,32,Nursing
"8/12/17, 6:53 PM",3,22,25,Nursing
"8/13/17, 12:18 AM",20,24,44,Nursing
"8/13/17, 3:09 AM",15,27,42,Nursing
"8/13/17, 5:33 AM",24,25,49,Nursing
"8/13/17, 10:45 AM",16,23,39,Nursing
"8/13/17, 12:40 PM",42,11,53,Nursing
"8/13/17, 7:50 PM",15,27,42,Nursing
"8/14/17, 12:30 AM",26,17,43,Nursing
"8/14/17, 6:32 AM",32,25,57,Nursing
"8/14/17, 8:47 AM",28,25,53,Nursing
"8/14/17, 12:14 PM",26,18,44,Nursing
"8/14/17, 1:43 PM",23,1,24,Nursing
"8/14/17, 4:40 PM",18,19,37,Nursing
"8/14/17, 7:01 PM",30,20,50,Nursing
"8/15/17, 12:16 AM",31,26,57,Nursing
"8/15/17, 3:25 AM",27,15,42,Nursing
"8/15/17, 6:33 AM",19,21,40,Nursing
"8/15/17, 8:28 AM",23,22,45,Nursing
"8/15/17, 10:31 AM",26,23,49,Nursing
"8/15/17, 12:24 PM",30,21,51,Nursing
"8/15/17, 2:19 PM",0,24,24,Nursing
"8/15/17, 4:35 PM",26,13,39,Nursing
"8/15/17, 6:23 PM",21,25,46,Nursing
"8/15/17, 8:35 PM",24,22,46,Nursing
"8/15/17, 10:38 PM",29,36,65,Nursing
"8/16/17, 12:50 AM",18,13,31,Nursing
"8/16/17, 3:41 AM",21,27,48,Nursing
"8/16/17, 5:34 AM",22,35,57,Nursing
"8/16/17, 8:55 AM",23,22,45,Nursing
"8/16/17, 10:38 AM",24,11,35,Nursing
"8/16/17, 12:46 PM",29,19,48,Nursing
"8/16/17, 2:50 PM",26,36,62,Nursing
"8/16/17, 7:12 PM",0,15,15,Nursing
"8/16/17, 9:04 PM",24,28,52,Nursing
"8/16/17, 10:55 PM",0,24,24,Nursing
"8/17/17, 1:58 AM",19,20,39,Nursing
"8/17/17, 3:39 AM",8,0,8,Nursing
"8/17/17, 4:32 AM",9,33,42,Nursing
"8/17/17, 8:09 AM",12,25,37,Nursing
"8/17/17, 10:01 AM",23,20,43,Nursing
"8/17/17, 12:40 PM",22,28,50,Nursing
"8/17/17, 3:03 PM",29,27,56,Nursing
"8/17/17, 5:17 PM",31,31,62,Nursing
"8/17/17, 9:11 PM",0,20,20,Nursing
"8/17/17, 11:17 PM",28,5,33,Nursing
"8/18/17, 12:30 AM",32,17,49,Nursing
"8/18/17, 5:31 AM",18,14,32,Nursing
"8/18/17, 7:32 AM",18,28,46,Nursing
"8/18/17, 9:50 AM",37,40,77,Nursing
"8/18/17, 11:28 AM",7,16,23,Nursing
"8/18/17, 12:25 PM",24,41,65,Nursing
"8/18/17, 1:46 PM",0,21,21,Nursing
"8/18/17, 3:06 PM",27,8,35,Nursing
"8/18/17, 5:02 PM",31,25,56,Nursing
"8/18/17, 7:21 PM",52,38,90,Nursing
"8/18/17, 10:09 PM",15,25,40,Nursing
"8/18/17, 11:08 PM",23,25,48,Nursing
"8/19/17, 3:58 AM",0,29,29,Nursing
"8/19/17, 7:11 AM",22,18,40,Nursing
"8/19/17, 9:42 AM",21,35,56,Nursing
"8/19/17, 12:43 PM",42,20,62,Nursing
"8/19/17, 2:23 PM",17,34,51,Nursing
"8/19/17, 5:02 PM",30,21,51,Nursing
"8/19/17, 7:33 PM",17,28,45,Nursing
"8/19/17, 9:51 PM",24,17,41,Nursing
"8/20/17, 2:24 AM",0,19,19,Nursing
"8/20/17, 4:42 AM",24,10,34,Nursing
"8/20/17, 7:46 AM",14,24,38,Nursing
"8/20/17, 10:09 AM",32,37,69,Nursing
"8/20/17, 12:19 PM",26,28,54,Nursing
"8/20/17, 2:09 PM",28,26,54,Nursing
"8/20/17, 5:09 PM",0,24,24,Nursing
"8/20/17, 7:30 PM",24,46,70,Nursing
"8/20/17, 9:56 PM",35,40,75,Nursing
"8/20/17, 11:55 PM",21,16,37,Nursing
"8/21/17, 4:04 AM",20,7,27,Nursing
"8/21/17, 7:01 AM",0,14,14,Nursing
"8/21/17, 8:10 AM",0,19,19,Nursing
"8/21/17, 10:25 AM",27,30,57,Nursing
"8/21/17, 12:38 PM",40,36,76,Nursing
"8/21/17, 6:15 PM",11,12,23,Nursing
"8/21/17, 7:35 PM",5,5,10,Nursing
"8/21/17, 11:47 PM",9,10,19,Nursing
"8/22/17, 3:02 AM",20,22,42,Nursing
"8/22/17, 6:31 AM",23,30,53,Nursing
"8/22/17, 9:08 AM",10,10,20,Nursing
"8/22/17, 1:06 PM",2,3,5,Nursing
"8/22/17, 2:44 PM",7,17,24,Nursing
"8/22/17, 8:00 PM",20,16,36,Nursing
"8/23/17, 2:01 AM",26,24,50,Nursing
"8/23/17, 5:03 AM",14,10,24,Nursing
"8/23/17, 8:35 AM",0,11,11,Nursing
"8/23/17, 10:31 AM",35,17,52,Nursing
"8/23/17, 12:02 PM",14,20,34,Nursing
"8/23/17, 2:44 PM",9,14,23,Nursing
"8/23/17, 7:34 PM",15,21,36,Nursing
"8/24/17, 1:31 AM",20,25,45,Nursing
"8/24/17, 4:28 AM",21,27,48,Nursing
"8/24/17, 9:41 AM",32,9,41,Nursing
"8/24/17, 12:09 PM",12,41,53,Nursing
"8/24/17, 2:58 PM",10,31,41,Nursing
"8/24/17, 9:20 PM",17,28,45,Nursing
"8/25/17, 2:37 AM",20,12,32,Nursing
"8/25/17, 5:14 AM",12,30,42,Nursing
"8/25/17, 9:00 AM",30,30,60,Nursing
"8/25/17, 12:30 PM",39,30,69,Nursing
"8/25/17, 3:31 PM",35,37,72,Nursing
"8/25/17, 6:19 PM",30,35,65,Nursing
"8/25/17, 8:39 PM",33,25,58,Nursing
"8/26/17, 12:31 AM",30,30,60,Nursing
"8/26/17, 7:33 AM",24,46,70,Nursing
"8/26/17, 9:52 AM",11,19,30,Nursing
"8/26/17, 1:16 PM",19,24,43,Nursing
"8/26/17, 3:58 PM",15,29,44,Nursing
"8/26/17, 8:00 PM",14,25,39,Nursing
"8/27/17, 1:28 AM",3,10,13,Nursing
"8/27/17, 7:42 AM",30,40,70,Nursing
"8/27/17, 9:59 AM",18,14,32,Nursing
"8/27/17, 11:29 AM",29,26,55,Nursing
"8/27/17, 2:49 PM",11,39,50,Nursing
"8/27/17, 8:42 PM",8,29,37,Nursing
"8/28/17, 2:47 AM",14,30,44,Nursing
"8/28/17, 9:19 AM",14,17,31,Nursing
"8/28/17, 10:00 AM",5,3,8,Nursing
"8/28/17, 11:00 AM",30,20,50,Nursing
"8/28/17, 12:03 PM",13,17,30,Nursing
"8/28/17, 2:02 PM",0,15,15,Nursing
"8/28/17, 4:12 PM",14,14,28,Nursing
"8/28/17, 8:28 PM",6,18,24,Nursing
"8/29/17, 12:06 AM",7,20,27,Nursing
"8/29/17, 3:57 AM",16,15,31,Nursing
"8/29/17, 9:35 AM",19,29,48,Nursing
"8/29/17, 1:25 PM",35,8,43,Nursing
"8/29/17, 8:31 PM",21,21,42,Nursing
"8/29/17, 11:43 PM",21,21,42,Nursing
"8/30/17, 6:22 AM",13,21,34,Nursing
"8/30/17, 12:05 PM",23,19,42,Nursing
"8/30/17, 3:40 PM",15,15,30,Nursing
"8/30/17, 5:52 PM",9,13,22,Nursing
"8/30/17, 9:58 PM",15,15,30,Nursing
"8/31/17, 9:18 AM",15,11,26,Nursing
"8/31/17, 11:59 AM",10,10,20,Nursing
"8/31/17, 2:39 PM",0,9,9,Nursing
"8/31/17, 3:32 PM",19,0,19,Nursing
"9/1/17, 7:06 AM",14,16,30,Nursing
"9/1/17, 9:30 AM",10,10,20,Nursing
"9/1/17, 2:35 PM",21,14,35,Nursing
"9/1/17, 5:21 PM",14,12,26,Nursing
"9/1/17, 8:05 PM",15,16,31,Nursing
"9/2/17, 6:37 AM",18,15,33,Nursing
"9/2/17, 10:54 AM",6,6,12,Nursing
"9/2/17, 1:02 PM",10,16,26,Nursing
"9/2/17, 8:41 PM",10,20,30,Nursing
"8/5/17, 1:45 AM",,,29,Sleep
"8/5/17, 3:50 AM",,,60,Sleep
"8/5/17, 5:50 AM",,,85,Sleep
"8/5/17, 7:45 AM",,,76,Sleep
"8/5/17, 11:05 AM",,,23,Sleep
"8/5/17, 12:00 PM",,,76,Sleep
"8/5/17, 1:30 PM",,,38,Sleep
"8/5/17, 3:15 PM",,,32,Sleep
"8/5/17, 4:42 PM",,,162,Sleep
"8/5/17, 8:05 PM",,,42,Sleep
"8/5/17, 8:56 PM",,,88,Sleep
"8/6/17, 12:02 AM",,,58,Sleep
"8/6/17, 1:20 AM",,,9,Sleep
"8/6/17, 1:42 AM",,,116,Sleep
"8/6/17, 4:08 AM",,,42,Sleep
"8/6/17, 5:30 AM",,,29,Sleep
"8/6/17, 6:15 AM",,,28,Sleep
"8/6/17, 7:08 AM",,,112,Sleep
"8/6/17, 11:31 AM",,,21,Sleep
"8/6/17, 12:02 PM",,,163,Sleep
"8/6/17, 5:38 PM",,,181,Sleep
"8/6/17, 9:26 PM",,,93,Sleep
"8/6/17, 11:40 PM",,,65,Sleep
"8/7/17, 1:25 AM",,,135,Sleep
"8/7/17, 6:18 AM",,,151,Sleep
"8/7/17, 10:30 AM",,,89,Sleep
"8/7/17, 12:35 PM",,,54,Sleep
"8/7/17, 3:46 PM",,,113,Sleep
"8/7/17, 6:10 PM",,,79,Sleep
"8/7/17, 9:30 PM",,,6,Sleep
"8/7/17, 10:48 PM",,,147,Sleep
"8/8/17, 2:10 AM",,,130,Sleep
"8/8/17, 7:05 AM",,,115,Sleep
"8/8/17, 9:40 AM",,,85,Sleep
"8/8/17, 1:15 PM",,,88,Sleep
"8/8/17, 4:30 PM",,,15,Sleep
"8/8/17, 5:25 PM",,,80,Sleep
"8/8/17, 9:50 PM",,,99,Sleep
"8/9/17, 12:01 AM",,,104,Sleep
"8/9/17, 2:36 AM",,,110,Sleep
"8/9/17, 5:02 AM",,,83,Sleep
"8/9/17, 8:00 AM",,,30,Sleep
"8/9/17, 9:05 AM",,,5,Sleep
"8/9/17, 12:56 PM",,,28,Sleep
"8/9/17, 3:00 PM",,,116,Sleep
"8/9/17, 7:30 PM",,,77,Sleep
"8/9/17, 9:40 PM",,,125,Sleep
"8/10/17, 12:20 AM",,,110,Sleep
"8/10/17, 4:30 AM",,,17,Sleep
"8/10/17, 5:35 AM",,,126,Sleep
"8/10/17, 8:16 AM",,,89,Sleep
"8/10/17, 1:00 PM",,,34,Sleep
"8/10/17, 2:08 PM",,,27,Sleep
"8/10/17, 2:41 PM",,,39,Sleep
"8/10/17, 4:03 PM",,,75,Sleep
"8/10/17, 5:00 PM",,,22,Sleep
"8/10/17, 5:23 PM",,,16,Sleep
"8/10/17, 6:30 PM",,,64,Sleep
"8/10/17, 9:25 PM",,,50,Sleep
"8/10/17, 11:30 PM",,,115,Sleep
"8/11/17, 2:19 AM",,,72,Sleep
"8/11/17, 4:12 AM",,,119,Sleep
"8/11/17, 7:04 AM",,,116,Sleep
"8/11/17, 12:45 PM",,,99,Sleep
"8/11/17, 3:50 PM",,,33,Sleep
"8/11/17, 6:30 PM",,,37,Sleep
"8/11/17, 7:45 PM",,,95,Sleep
"8/11/17, 11:27 PM",,,0,Sleep
"8/11/17, 11:28 PM",,,122,Sleep
"8/12/17, 2:15 AM",,,137,Sleep
"8/12/17, 5:59 AM",,,121,Sleep
"8/12/17, 9:20 AM",,,20,Sleep
"8/12/17, 10:50 AM",,,60,Sleep
"8/12/17, 1:25 PM",,,45,Sleep
"8/12/17, 2:25 PM",,,108,Sleep
"8/12/17, 6:00 PM",,,47,Sleep
"8/12/17, 7:20 PM",,,101,Sleep
"8/12/17, 9:45 PM",,,150,Sleep
"8/13/17, 1:06 AM",,,120,Sleep
"8/13/17, 4:09 AM",,,84,Sleep
"8/13/17, 7:32 AM",,,72,Sleep
"8/13/17, 10:15 AM",,,28,Sleep
"8/13/17, 4:05 PM",,,70,Sleep
"8/13/17, 5:45 PM",,,121,Sleep
"8/13/17, 10:47 PM",,,97,Sleep
"8/14/17, 1:20 AM",,,145,Sleep
"8/14/17, 4:32 AM",,,115,Sleep
"8/14/17, 7:42 AM",,,63,Sleep
"8/14/17, 1:04 PM",,,14,Sleep
"8/14/17, 5:30 PM",,,85,Sleep
"8/14/17, 10:00 PM",,,130,Sleep
"8/15/17, 1:26 AM",,,108,Sleep
"8/15/17, 4:24 AM",,,121,Sleep
"8/15/17, 7:26 AM",,,59,Sleep
"8/15/17, 11:55 AM",,,30,Sleep
"8/15/17, 2:00 PM",,,19,Sleep
"8/15/17, 2:51 PM",,,100,Sleep
"8/15/17, 7:23 PM",,,70,Sleep
"8/15/17, 11:57 PM",,,47,Sleep
"8/16/17, 1:24 AM",,,135,Sleep
"8/16/17, 4:39 AM",,,50,Sleep
"8/16/17, 6:35 AM",,,282,Sleep
"8/16/17, 11:20 AM",,,84,Sleep
"8/16/17, 1:45 PM",,,3,Sleep
"8/16/17, 5:14 PM",,,37,Sleep
"8/16/17, 7:37 PM",,,83,Sleep
"8/16/17, 11:22 PM",,,154,Sleep
"8/17/17, 2:43 AM",,,22,Sleep
"8/17/17, 3:50 AM",,,9,Sleep
"8/17/17, 5:25 AM",,,154,Sleep
"8/17/17, 9:05 AM",,,56,Sleep
"8/17/17, 2:10 PM",,,20,Sleep
"8/17/17, 8:00 PM",,,65,Sleep
"8/18/17, 12:02 AM",,,13,Sleep
"8/18/17, 12:54 AM",,,16,Sleep
"8/18/17, 1:50 AM",,,36,Sleep
"8/18/17, 2:47 AM",,,163,Sleep
"8/18/17, 6:00 AM",,,89,Sleep
"8/18/17, 8:35 AM",,,71,Sleep
"8/18/17, 11:52 AM",,,32,Sleep
"8/18/17, 2:15 PM",,,25,Sleep
"8/18/17, 3:52 PM",,,67,Sleep
"8/18/17, 6:10 PM",,,20,Sleep
"8/18/17, 6:42 PM",,,33,Sleep
"8/18/17, 9:25 PM",,,40,Sleep
"8/19/17, 1:45 AM",,,130,Sleep
"8/19/17, 4:30 AM",,,161,Sleep
"8/19/17, 8:05 AM",,,90,Sleep
"8/19/17, 10:22 AM",,,17,Sleep
"8/19/17, 11:13 AM",,,90,Sleep
"8/19/17, 2:10 PM",,,13,Sleep
"8/19/17, 3:35 PM",,,79,Sleep
"8/19/17, 6:59 PM",,,33,Sleep
"8/19/17, 8:43 PM",,,68,Sleep
"8/19/17, 10:43 PM",,,14,Sleep
"8/19/17, 11:02 PM",,,122,Sleep
"8/20/17, 2:34 AM",,,4,Sleep
"8/20/17, 2:48 AM",,,102,Sleep
"8/20/17, 5:27 AM",,,137,Sleep
"8/20/17, 8:34 AM",,,80,Sleep
"8/20/17, 11:34 AM",,,7,Sleep
"8/20/17, 1:20 PM",,,44,Sleep
"8/20/17, 2:29 PM",,,20,Sleep
"8/20/17, 3:11 PM",,,4,Sleep
"8/20/17, 3:34 PM",,,26,Sleep
"8/20/17, 4:30 PM",,,39,Sleep
"8/20/17, 5:40 PM",,,104,Sleep
"8/20/17, 9:16 PM",,,35,Sleep
"8/20/17, 11:30 PM",,,10,Sleep
"8/21/17, 1:40 AM",,,139,Sleep
"8/21/17, 4:44 AM",,,136,Sleep
"8/21/17, 7:28 AM",,,27,Sleep
"8/21/17, 8:30 AM",,,115,Sleep
"8/21/17, 12:02 PM",,,30,Sleep
"8/21/17, 2:14 PM",,,24,Sleep
"8/21/17, 5:00 PM",,,75,Sleep
"8/21/17, 9:40 PM",,,121,Sleep
"8/22/17, 12:28 AM",,,152,Sleep
"8/22/17, 4:23 AM",,,128,Sleep
"8/22/17, 8:14 AM",,,51,Sleep
"8/22/17, 11:57 AM",,,61,Sleep
"8/22/17, 1:32 PM",,,67,Sleep
"8/22/17, 4:45 PM",,,30,Sleep
"8/22/17, 6:41 PM",,,144,Sleep
"8/22/17, 10:15 PM",,,55,Sleep
"8/22/17, 11:40 PM",,,137,Sleep
"8/23/17, 3:24 AM",,,96,Sleep
"8/23/17, 3:27 AM",,,0,Sleep
"8/23/17, 5:30 AM",,,97,Sleep
"8/23/17, 8:47 AM",,,75,Sleep
"8/23/17, 1:45 PM",,,45,Sleep
"8/23/17, 3:30 PM",,,66,Sleep
"8/23/17, 6:48 PM",,,41,Sleep
"8/23/17, 9:07 PM",,,92,Sleep
"8/23/17, 11:27 PM",,,123,Sleep
"8/24/17, 2:49 AM",,,103,Sleep
"8/24/17, 6:40 AM",,,169,Sleep
"8/24/17, 10:38 AM",,,58,Sleep
"8/24/17, 2:04 PM",,,45,Sleep
"8/24/17, 4:58 PM",,,83,Sleep
"8/24/17, 6:57 PM",,,143,Sleep
"8/24/17, 11:43 PM",,,4,Sleep
"8/25/17, 12:16 AM",,,135,Sleep
"8/25/17, 3:15 AM",,,119,Sleep
"8/25/17, 6:15 AM",,,90,Sleep
"8/25/17, 8:20 AM",,,45,Sleep
"8/25/17, 11:15 AM",,,68,Sleep
"8/25/17, 1:50 PM",,,70,Sleep
"8/25/17, 5:40 PM",,,31,Sleep
"8/25/17, 10:30 PM",,,121,Sleep
"8/26/17, 2:22 AM",,,123,Sleep
"8/26/17, 4:48 AM",,,162,Sleep
"8/26/17, 11:45 AM",,,94,Sleep
"8/26/17, 3:22 PM",,,35,Sleep
"8/26/17, 6:00 PM",,,117,Sleep
"8/26/17, 9:53 PM",,,41,Sleep
"8/27/17, 3:13 AM",,,122,Sleep
"8/27/17, 6:01 AM",,,99,Sleep
"8/27/17, 9:01 AM",,,36,Sleep
"8/27/17, 1:13 PM",,,95,Sleep
"8/27/17, 4:51 PM",,,54,Sleep
"8/27/17, 6:40 PM",,,113,Sleep
"8/27/17, 9:37 PM",,,110,Sleep
"8/27/17, 11:53 PM",,,172,Sleep
"8/28/17, 3:25 AM",,,45,Sleep
"8/28/17, 4:31 AM",,,109,Sleep
"8/28/17, 7:43 AM",,,63,Sleep
"8/28/17, 12:50 PM",,,17,Sleep
"8/28/17, 1:30 PM",,,26,Sleep
"8/28/17, 2:30 PM",,,89,Sleep
"8/28/17, 6:30 PM",,,44,Sleep
"8/28/17, 7:30 PM",,,59,Sleep
"8/28/17, 9:00 PM",,,46,Sleep
"8/29/17, 1:00 AM",,,30,Sleep
"8/29/17, 2:30 AM",,,90,Sleep
"8/29/17, 4:34 AM",,,113,Sleep
"8/29/17, 7:03 AM",,,146,Sleep
"8/29/17, 12:50 PM",,,33,Sleep
"8/29/17, 4:12 PM",,,108,Sleep
"8/29/17, 6:28 PM",,,116,Sleep
"8/29/17, 9:40 PM",,,121,Sleep
"8/30/17, 12:35 AM",,,135,Sleep
"8/30/17, 4:00 AM",,,142,Sleep
"8/30/17, 8:04 AM",,,97,Sleep
"8/30/17, 11:15 AM",,,45,Sleep
"8/30/17, 1:55 PM",,,99,Sleep
"8/30/17, 5:30 PM",,,16,Sleep
"8/30/17, 7:05 PM",,,173,Sleep
"8/30/17, 11:11 PM",,,170,Sleep
"8/31/17, 3:26 AM",,,1,Sleep
"8/31/17, 4:04 AM",,,141,Sleep
"8/31/17, 6:44 AM",,,152,Sleep
"8/31/17, 11:06 AM",,,49,Sleep
"8/31/17, 1:15 PM",,,65,Sleep
"8/31/17, 2:45 PM",,,45,Sleep
"8/31/17, 5:31 PM",,,54,Sleep
"8/31/17, 8:53 PM",,,56,Sleep
"8/31/17, 10:19 PM",,,131,Sleep
"9/1/17, 1:03 AM",,,164,Sleep
"9/1/17, 4:33 AM",,,147,Sleep
"9/1/17, 8:01 AM",,,44,Sleep
"9/1/17, 11:20 AM",,,37,Sleep
"9/1/17, 12:10 PM",,,19,Sleep
"9/1/17, 1:15 PM",,,59,Sleep
"9/1/17, 2:20 PM",,,15,Sleep
"9/1/17, 3:50 PM",,,48,Sleep
"9/1/17, 7:15 PM",,,44,Sleep
"9/1/17, 8:58 PM",,,142,Sleep
"9/1/17, 11:36 PM",,,111,Sleep
"9/2/17, 1:53 AM",,,156,Sleep
"9/2/17, 5:20 AM",,,71,Sleep
"9/2/17, 8:05 AM",,,34,Sleep
"9/2/17, 10:04 AM",,,102,Sleep
"9/2/17, 2:50 PM",,,40,Sleep
"9/2/17, 4:55 PM",,,17,Sleep
"9/2/17, 6:35 PM",,,115,Sleep
"9/2/17, 9:43 PM",,,176,Sleep
"8/8/17, 4:20 AM",,,15,BottlePumped
"8/9/17, 6:30 AM",,,15,BottlePumped
"8/10/17, 3:45 AM",,,15,BottlePumped
"8/10/17, 9:50 AM",,,15,BottlePumped
"8/11/17, 9:00 AM",,,15,BottlePumped
"8/11/17, 3:37 PM",,,15,BottlePumped
"8/11/17, 5:30 PM",,,15,BottlePumped
"8/11/17, 11:07 PM",,,15,BottlePumped
"8/12/17, 12:45 PM",,,15,BottlePumped
"8/12/17, 5:00 PM",,,15,BottlePumped
"8/13/17, 6:37 AM",,,15,BottlePumped
"8/13/17, 12:05 PM",,,15,BottlePumped
"8/13/17, 1:53 PM",,,15,BottlePumped
"8/13/17, 5:15 PM",,,15,BottlePumped
"8/13/17, 9:54 PM",,,15,BottlePumped
"8/13/17, 10:35 PM",,,15,BottlePumped
"8/14/17, 3:45 AM",,,15,BottlePumped
"8/14/17, 10:30 AM",,,15,BottlePumped
"8/14/17, 2:30 PM",,,15,BottlePumped
"8/14/17, 9:15 PM",,,15,BottlePumped
"8/16/17, 5:00 PM",,,15,BottlePumped
"8/17/17, 7:40 PM",,,15,BottlePumped
"8/18/17, 11:30 PM",,,15,BottlePumped
"8/19/17, 12:05 AM",,,15,BottlePumped
"8/20/17, 1:15 AM",,,15,BottlePumped
"8/21/17, 12:35 AM",,,15,BottlePumped
"8/21/17, 4:00 PM",,,15,BottlePumped
"8/21/17, 8:30 PM",,,15,BottlePumped
"8/22/17, 5:29 PM",,,15,BottlePumped
"8/22/17, 9:05 PM",,,15,BottlePumped
"8/23/17, 1:00 PM",,,15,BottlePumped
"8/23/17, 5:15 PM",,,15,BottlePumped
"8/23/17, 8:30 PM",,,15,BottlePumped
"8/24/17, 3:45 AM",,,15,BottlePumped
"8/24/17, 5:35 AM",,,15,BottlePumped
"8/24/17, 1:27 PM",,,15,BottlePumped
"8/24/17, 3:30 PM",,,15,BottlePumped
"8/24/17, 6:44 PM",,,15,BottlePumped
"8/24/17, 10:28 PM",,,15,BottlePumped
"8/25/17, 6:00 AM",,,15,BottlePumped
"8/25/17, 9:45 PM",,,15,BottlePumped
"8/26/17, 1:45 AM",,,15,BottlePumped
"8/26/17, 10:35 AM",,,15,BottlePumped
"8/26/17, 9:20 PM",,,15,BottlePumped
"8/27/17, 3:00 AM",,,15,BottlePumped
"8/27/17, 11:30 PM",,,15,BottlePumped
"8/28/17, 1:08 PM",,,15,BottlePumped
"8/28/17, 6:04 PM",,,15,BottlePumped
"8/28/17, 9:55 PM",,,15,BottlePumped
"8/29/17, 12:45 AM",,,15,BottlePumped
"8/29/17, 12:04 PM",,,15,BottlePumped
"8/29/17, 2:49 PM",,,15,BottlePumped
"8/29/17, 6:25 PM",,,15,BottlePumped
"8/30/17, 7:47 AM",,,15,BottlePumped
"8/30/17, 1:15 PM",,,15,BottlePumped
"8/31/17, 2:02 AM",,,15,BottlePumped
"8/31/17, 3:43 AM",,,15,BottlePumped
"8/31/17, 6:26 AM",,,15,BottlePumped
"8/31/17, 6:45 PM",,,15,BottlePumped
"8/31/17, 8:53 PM",,,15,BottlePumped
"9/1/17, 12:30 AM",,,15,BottlePumped
"9/1/17, 3:48 AM",,,15,BottlePumped
"9/1/17, 5:50 PM",,,15,BottlePumped
"9/1/17, 11:20 PM",,,15,BottlePumped
"9/2/17, 1:30 AM",,,15,BottlePumped
"9/2/17, 4:35 AM",,,15,BottlePumped
