Time,LeftDuration,RightDuration,TotalDuration,Resource
"10/1/17, 12:50 PM",,,15,BottlePumped
"10/1/17, 7:10 PM",,,15,BottlePumped
"10/2/17, 2:46 AM",,,15,BottlePumped
"10/2/17, 7:47 AM",,,15,BottlePumped
"10/2/17, 7:55 AM",,,15,BottlePumped
"10/2/17, 11:33 AM",,,15,BottlePumped
"10/2/17, 6:37 PM",,,15,BottlePumped
"10/2/17, 7:32 PM",,,15,BottlePumped
"10/3/17, 3:30 AM",,,15,BottlePumped
"10/3/17, 7:37 AM",,,15,BottlePumped
"10/3/17, 5:00 PM",,,15,BottlePumped
"10/3/17, 7:00 PM",,,15,BottlePumped
"10/4/17, 2:31 AM",,,15,BottlePumped
"10/4/17, 8:15 AM",,,15,BottlePumped
"10/4/17, 7:22 PM",,,15,BottlePumped
"10/4/17, 8:01 PM",,,15,BottlePumped
"10/5/17, 2:14 AM",,,15,BottlePumped
"10/5/17, 7:10 PM",,,15,BottlePumped
"10/6/17, 3:13 AM",,,15,BottlePumped
"10/6/17, 7:50 PM",,,15,BottlePumped
"10/6/17, 7:55 PM",,,15,BottlePumped
"10/7/17, 9:07 AM",,,15,BottlePumped
"10/7/17, 7:15 PM",,,15,BottlePumped
"10/7/17, 7:50 PM",,,15,BottlePumped
"10/8/17, 4:21 AM",,,15,BottlePumped
"10/8/17, 7:56 PM",,,15,BottlePumped
"10/8/17, 8:00 PM",,,15,BottlePumped
"10/9/17, 2:03 AM",,,15,BottlePumped
"10/9/17, 11:28 AM",,,15,BottlePumped
"10/9/17, 7:31 PM",,,15,BottlePumped
"10/10/17, 2:50 AM",,,15,BottlePumped
"10/10/17, 7:36 PM",,,15,BottlePumped
"10/11/17, 1:59 AM",,,15,BottlePumped
"10/11/17, 8:20 AM",,,15,BottlePumped
"10/11/17, 7:22 PM",,,15,BottlePumped
"10/11/17, 8:22 PM",,,15,BottlePumped
"10/12/17, 4:45 AM",,,15,BottlePumped
"10/12/17, 7:13 AM",,,15,BottlePumped
"10/12/17, 7:30 PM",,,15,BottlePumped
"10/12/17, 8:24 PM",,,15,BottlePumped
"10/13/17, 5:28 AM",,,15,BottlePumped
"10/13/17, 7:28 PM",,,15,BottlePumped
"10/13/17, 8:00 PM",,,15,BottlePumped
"10/14/17, 4:29 AM",,,15,BottlePumped
"10/14/17, 5:06 AM",,,15,BottlePumped
"10/14/17, 7:38 PM",,,15,BottlePumped
"10/15/17, 7:33 PM",,,15,BottlePumped
"10/16/17, 1:53 AM",,,15,BottlePumped
"10/16/17, 7:46 PM",,,15,BottlePumped
"10/17/17, 2:49 AM",,,15,BottlePumped
"10/17/17, 7:32 PM",,,15,BottlePumped
"10/18/17, 2:23 AM",,,15,BottlePumped
"10/18/17, 7:30 PM",,,15,BottlePumped
"10/19/17, 4:08 AM",,,15,BottlePumped
"10/20/17, 3:30 AM",,,15,BottlePumped
"10/21/17, 4:26 AM",,,15,BottlePumped
"10/22/17, 2:52 AM",,,15,BottlePumped
"10/23/17, 3:55 AM",,,15,BottlePumped
"10/24/17, 5:01 AM",,,15,BottlePumped
"10/25/17, 3:36 AM",,,15,BottlePumped
"10/26/17, 4:10 AM",,,15,BottlePumped
"10/27/17, 6:20 AM",,,15,BottlePumped
"10/28/17, 3:07 AM",,,15,BottlePumped
"10/28/17, 9:32 AM",,,15,BottlePumped
"10/28/17, 11:39 AM",,,15,BottlePumped
"10/28/17, 1:48 PM",,,15,BottlePumped
"10/28/17, 4:00 PM",,,15,BottlePumped
"10/30/17, 5:07 AM",,,15,BottlePumped
"10/31/17, 2:37 AM",,,15,BottlePumped
"10/1/17, 7:18 AM",,,15,Wet
"10/1/17, 9:04 AM",,,15,Mixed
"10/1/17, 2:00 PM",,,15,Wet
"10/1/17, 7:10 PM",,,15,Mixed
"10/2/17, 7:41 AM",,,15,Wet
"10/2/17, 9:25 AM",,,15,Wet
"10/2/17, 1:28 PM",,,15,Wet
"10/2/17, 4:22 PM",,,15,Wet
"10/2/17, 6:34 PM",,,15,Wet
"10/3/17, 3:38 AM",,,15,Wet
"10/3/17, 7:58 AM",,,15,Mixed
"10/3/17, 10:15 AM",,,15,Wet
"10/3/17, 4:24 PM",,,15,Wet
"10/3/17, 6:30 PM",,,15,Wet
"10/4/17, 6:43 AM",,,15,Mixed
"10/4/17, 8:48 AM",,,15,Mixed
"10/4/17, 12:08 PM",,,15,Wet
"10/4/17, 4:00 PM",,,15,Wet
"10/4/17, 6:35 PM",,,15,Mixed
"10/5/17, 6:12 AM",,,15,Wet
"10/5/17, 11:07 AM",,,15,Wet
"10/5/17, 2:35 PM",,,15,Wet
"10/5/17, 6:00 PM",,,15,Wet
"10/6/17, 7:34 AM",,,15,Wet
"10/6/17, 11:00 AM",,,15,Wet
"10/6/17, 2:19 PM",,,15,Wet
"10/6/17, 7:09 PM",,,15,Wet
"10/7/17, 6:34 AM",,,15,Wet
"10/7/17, 2:30 PM",,,15,Wet
"10/7/17, 5:55 PM",,,15,Wet
"10/8/17, 4:21 AM",,,15,Wet
"10/8/17, 4:26 AM",,,15,Wet
"10/8/17, 11:17 AM",,,15,Mixed
"10/8/17, 7:17 PM",,,15,Wet
"10/9/17, 6:01 AM",,,15,Wet
"10/9/17, 9:15 AM",,,15,Mixed
"10/9/17, 12:52 PM",,,15,Wet
"10/9/17, 5:50 PM",,,15,Wet
"10/10/17, 7:44 AM",,,15,Wet
"10/10/17, 10:05 AM",,,15,Mixed
"10/10/17, 1:15 PM",,,15,Mixed
"10/10/17, 6:41 PM",,,15,Wet
"10/11/17, 8:10 AM",,,15,Wet
"10/11/17, 11:00 AM",,,15,Wet
"10/11/17, 2:04 PM",,,15,Wet
"10/11/17, 5:20 PM",,,15,Wet
"10/11/17, 7:15 PM",,,15,Mixed
"10/12/17, 7:34 AM",,,15,Wet
"10/12/17, 8:25 AM",,,15,Mixed
"10/12/17, 12:21 PM",,,15,Wet
"10/12/17, 7:00 PM",,,15,Wet
"10/13/17, 8:47 AM",,,15,Wet
"10/13/17, 11:45 AM",,,15,Wet
"10/13/17, 12:30 PM",,,15,Wet
"10/13/17, 1:15 PM",,,15,Wet
"10/13/17, 6:44 PM",,,15,Wet
"10/14/17, 7:54 AM",,,15,Mixed
"10/14/17, 12:25 PM",,,15,Wet
"10/14/17, 7:38 PM",,,15,Mixed
"10/15/17, 8:28 AM",,,15,Wet
"10/15/17, 1:23 PM",,,15,Wet
"10/15/17, 7:09 PM",,,15,Wet
"10/16/17, 7:50 AM",,,15,Wet
"10/16/17, 8:40 AM",,,15,Dirty
"10/16/17, 2:35 PM",,,15,Wet
"10/16/17, 5:35 PM",,,15,Wet
"10/16/17, 7:46 PM",,,15,Wet
"10/17/17, 7:26 AM",,,15,Wet
"10/17/17, 10:39 AM",,,15,Wet
"10/17/17, 4:54 PM",,,15,Wet
"10/17/17, 7:18 PM",,,15,Wet
"10/17/17, 7:49 PM",,,15,Mixed
"10/18/17, 8:00 AM",,,15,Wet
"10/18/17, 11:19 AM",,,15,Wet
"10/18/17, 12:09 PM",,,15,Wet
"10/18/17, 4:50 PM",,,15,Wet
"10/18/17, 7:24 PM",,,15,Wet
"10/19/17, 8:52 AM",,,15,Wet
"10/19/17, 10:45 AM",,,15,Wet
"10/19/17, 12:00 PM",,,15,Wet
"10/19/17, 1:44 PM",,,15,Wet
"10/19/17, 5:13 PM",,,15,Wet
"10/19/17, 7:24 PM",,,15,Wet
"10/20/17, 8:44 AM",,,15,Wet
"10/20/17, 11:01 AM",,,15,Wet
"10/20/17, 12:25 PM",,,15,Wet
"10/20/17, 4:03 PM",,,15,Wet
"10/20/17, 4:52 PM",,,15,Mixed
"10/20/17, 7:14 PM",,,15,Wet
"10/21/17, 7:48 AM",,,15,Wet
"10/21/17, 10:34 AM",,,15,Wet
"10/21/17, 4:09 PM",,,15,Wet
"10/21/17, 7:44 PM",,,15,Wet
"10/22/17, 8:37 AM",,,15,Wet
"10/22/17, 12:37 PM",,,15,Wet
"10/22/17, 5:43 PM",,,15,Wet
"10/22/17, 6:58 PM",,,15,Wet
"10/23/17, 8:36 AM",,,15,Wet
"10/23/17, 11:14 AM",,,15,Wet
"10/23/17, 3:16 PM",,,15,Wet
"10/23/17, 6:13 PM",,,15,Mixed
"10/23/17, 7:20 PM",,,15,Mixed
"10/23/17, 8:26 PM",,,15,Wet
"10/24/17, 7:46 AM",,,15,Wet
"10/24/17, 9:59 AM",,,15,Wet
"10/24/17, 10:44 AM",,,15,Mixed
"10/24/17, 3:43 PM",,,15,Wet
"10/24/17, 7:45 PM",,,15,Wet
"10/25/17, 8:58 AM",,,15,Wet
"10/25/17, 12:48 PM",,,15,Wet
"10/25/17, 7:50 PM",,,15,Wet
"10/26/17, 7:47 AM",,,15,Wet
"10/26/17, 12:07 PM",,,15,Wet
"10/26/17, 5:26 PM",,,15,Wet
"10/26/17, 7:11 PM",,,15,Wet
"10/27/17, 1:17 AM",,,15,Mixed
"10/27/17, 8:57 AM",,,15,Wet
"10/27/17, 1:22 PM",,,15,Wet
"10/27/17, 4:22 PM",,,15,Wet
"10/28/17, 8:40 AM",,,15,Wet
"10/28/17, 1:40 PM",,,15,Wet
"10/28/17, 5:36 PM",,,15,Wet
"10/28/17, 8:19 PM",,,15,Mixed
"10/29/17, 8:23 AM",,,15,Mixed
"10/29/17, 12:10 PM",,,15,Wet
"10/29/17, 4:21 PM",,,15,Mixed
"10/30/17, 1:56 AM",,,15,Wet
"10/30/17, 8:02 AM",,,15,Mixed
"10/30/17, 12:25 PM",,,15,Wet
"10/30/17, 3:27 PM",,,15,Wet
"10/30/17, 5:17 PM",,,15,Wet
"10/30/17, 7:00 PM",,,15,Wet
"10/31/17, 2:46 AM",,,15,Wet
"10/31/17, 9:21 AM",,,15,Wet
"10/31/17, 10:39 AM",,,15,Wet
"10/31/17, 11:22 AM",,,15,Wet
"10/31/17, 12:37 PM",,,15,Wet
"10/31/17, 1:28 PM",,,15,Mixed
"10/31/17, 2:45 PM",,,15,Wet
"10/31/17, 4:00 PM",,,15,Wet
"10/31/17, 5:30 PM",,,15,Wet
"10/31/17, 7:20 PM",,,15,Wet
