Time,LeftDuration,RightDuration,TotalDuration,Resource
"8/9/17, 11:48 PM",7,15,22,Nursing
"8/10/17, 2:17 AM",15,18,33,Nursing
"8/10/17, 4:48 AM",23,20,43,Nursing
"8/10/17, 7:43 AM",20,10,30,Nursing
"8/10/17, 11:29 AM",16,15,31,Nursing
"8/10/17, 1:39 PM",16,11,27,Nursing
"8/10/17, 2:36 PM",0,5,5,Nursing
"8/10/17, 3:26 PM",4,27,31,Nursing
"8/10/17, 5:39 PM",11,8,19,Nursing
"8/10/17, 7:33 PM",10,15,25,Nursing
"8/10/17, 8:51 PM",16,12,28,Nursing
"8/10/17, 10:30 PM",11,17,28,Nursing
"8/10/17, 11:05 PM",30,0,30,Nursing
"8/11/17, 1:31 AM",15,17,32,Nursing
"8/11/17, 3:34 AM",16,14,30,Nursing
"8/11/17, 6:14 AM",22,15,37,Nursing
"8/11/17, 10:33 AM",20,12,32,Nursing
"8/11/17, 2:30 PM",8,15,23,Nursing
"8/11/17, 4:34 PM",22,30,52,Nursing
"8/11/17, 9:39 PM",12,35,47,Nursing
"8/12/17, 1:33 AM",25,5,30,Nursing
"8/12/17, 4:36 AM",21,21,42,Nursing
"8/12/17, 10:03 AM",24,3,27,Nursing
"8/12/17, 11:57 AM",8,25,33,Nursing
"8/12/17, 4:17 PM",19,13,32,Nursing
"8/12/17, 6:53 PM",3,22,25,Nursing
"8/13/17, 12:18 AM",20,24,44,Nursing
"8/13/17, 3:09 AM",15,27,42,Nursing
"8/13/17, 5:33 AM",24,25,49,Nursing
"8/13/17, 10:45 AM",16,23,39,Nursing
"8/13/17, 12:40 PM",42,11,53,Nursing
"8/13/17, 7:50 PM",15,27,42,Nursing
"8/14/17, 12:30 AM",26,17,43,Nursing
"8/14/17, 6:32 AM",32,25,57,Nursing
"8/14/17, 8:47 AM",28,25,53,Nursing
"8/14/17, 12:14 PM",26,18,44,Nursing
"8/14/17, 1:43 PM",23,1,24,Nursing
"8/14/17, 4:40 PM",18,19,37,Nursing
"8/14/17, 7:01 PM",30,20,50,Nursing
"8/15/17, 12:16 AM",31,26,57,Nursing
"8/15/17, 3:25 AM",27,15,42,Nursing
"8/15/17, 6:33 AM",19,21,40,Nursing
"8/15/17, 8:28 AM",23,22,45,Nursing
"8/15/17, 10:31 AM",26,23,49,Nursing
"8/15/17, 12:24 PM",30,21,51,Nursing
"8/15/17, 2:19 PM",0,24,24,Nursing
"8/15/17, 4:35 PM",26,13,39,Nursing
"8/15/17, 6:23 PM",21,25,46,Nursing
"8/15/17, 8:35 PM",24,22,46,Nursing
"8/15/17, 10:38 PM",29,36,65,Nursing
"8/16/17, 12:50 AM",18,13,31,Nursing
"8/16/17, 3:41 AM",21,27,48,Nursing
"8/16/17, 5:34 AM",22,35,57,Nursing
"8/16/17, 8:55 AM",23,22,45,Nursing
"8/16/17, 10:38 AM",24,11,35,Nursing
"8/16/17, 12:46 PM",29,19,48,Nursing
"8/16/17, 2:50 PM",26,36,62,Nursing
"8/16/17, 7:12 PM",0,15,15,Nursing
"8/16/17, 9:04 PM",24,28,52,Nursing
"8/16/17, 10:55 PM",0,24,24,Nursing
"8/4/17, 12:08 PM",,,32,Sleep
"8/4/17, 1:50 PM",,,116,Sleep
"8/4/17, 6:51 PM",,,84,Sleep
"8/4/17, 8:39 PM",,,46,Sleep
"8/4/17, 9:45 PM",,,150,Sleep
"8/5/17, 1:45 AM",,,29,Sleep
"8/5/17, 3:50 AM",,,60,Sleep
"8/5/17, 5:50 AM",,,85,Sleep
"8/5/17, 7:45 AM",,,76,Sleep
"8/5/17, 11:05 AM",,,23,Sleep
"8/5/17, 12:00 PM",,,76,Sleep
"8/5/17, 1:30 PM",,,38,Sleep
"8/5/17, 3:15 PM",,,32,Sleep
"8/5/17, 4:42 PM",,,162,Sleep
"8/5/17, 8:05 PM",,,42,Sleep
"8/5/17, 8:56 PM",,,88,Sleep
"8/6/17, 12:02 AM",,,58,Sleep
"8/6/17, 1:20 AM",,,9,Sleep
"8/6/17, 1:42 AM",,,116,Sleep
"8/6/17, 4:08 AM",,,42,Sleep
"8/6/17, 5:30 AM",,,29,Sleep
"8/6/17, 6:15 AM",,,28,Sleep
"8/6/17, 7:08 AM",,,112,Sleep
"8/6/17, 11:31 AM",,,21,Sleep
"8/6/17, 12:02 PM",,,163,Sleep
"8/6/17, 5:38 PM",,,181,Sleep
"8/6/17, 9:26 PM",,,93,Sleep
"8/6/17, 11:40 PM",,,65,Sleep
"8/7/17, 1:25 AM",,,135,Sleep
"8/7/17, 6:18 AM",,,151,Sleep
"8/7/17, 10:30 AM",,,89,Sleep
"8/7/17, 12:35 PM",,,54,Sleep
"8/7/17, 3:46 PM",,,113,Sleep
"8/7/17, 6:10 PM",,,79,Sleep
"8/7/17, 9:30 PM",,,6,Sleep
"8/7/17, 10:48 PM",,,147,Sleep
"8/8/17, 2:10 AM",,,130,Sleep
"8/8/17, 7:05 AM",,,115,Sleep
"8/8/17, 9:40 AM",,,85,Sleep
"8/8/17, 1:15 PM",,,88,Sleep
"8/8/17, 4:30 PM",,,15,Sleep
"8/8/17, 5:25 PM",,,80,Sleep
"8/8/17, 9:50 PM",,,99,Sleep
"8/9/17, 12:01 AM",,,104,Sleep
"8/9/17, 2:36 AM",,,110,Sleep
"8/9/17, 5:02 AM",,,83,Sleep
"8/9/17, 8:00 AM",,,30,Sleep
"8/9/17, 9:05 AM",,,5,Sleep
"8/9/17, 12:56 PM",,,28,Sleep
"8/9/17, 3:00 PM",,,116,Sleep
"8/9/17, 7:30 PM",,,77,Sleep
"8/9/17, 9:40 PM",,,125,Sleep
"8/10/17, 12:20 AM",,,110,Sleep
"8/10/17, 4:30 AM",,,17,Sleep
"8/10/17, 5:35 AM",,,126,Sleep
"8/10/17, 8:16 AM",,,89,Sleep
"8/10/17, 1:00 PM",,,34,Sleep
"8/10/17, 2:08 PM",,,27,Sleep
"8/10/17, 2:41 PM",,,39,Sleep
"8/10/17, 4:03 PM",,,75,Sleep
"8/10/17, 5:00 PM",,,22,Sleep
"8/10/17, 5:23 PM",,,16,Sleep
"8/10/17, 6:30 PM",,,64,Sleep
"8/10/17, 9:25 PM",,,50,Sleep
"8/10/17, 11:30 PM",,,115,Sleep
"8/11/17, 2:19 AM",,,72,Sleep
"8/11/17, 4:12 AM",,,119,Sleep
"8/11/17, 7:04 AM",,,116,Sleep
"8/11/17, 12:45 PM",,,99,Sleep
"8/11/17, 3:50 PM",,,33,Sleep
"8/11/17, 6:30 PM",,,37,Sleep
"8/11/17, 7:45 PM",,,95,Sleep
"8/11/17, 11:27 PM",,,0,Sleep
"8/11/17, 11:28 PM",,,122,Sleep
"8/12/17, 2:15 AM",,,137,Sleep
"8/12/17, 5:59 AM",,,121,Sleep
"8/12/17, 9:20 AM",,,20,Sleep
"8/12/17, 10:50 AM",,,60,Sleep
"8/12/17, 1:25 PM",,,45,Sleep
"8/12/17, 2:25 PM",,,108,Sleep
"8/12/17, 6:00 PM",,,47,Sleep
"8/12/17, 7:20 PM",,,101,Sleep
"8/12/17, 9:45 PM",,,150,Sleep
"8/13/17, 1:06 AM",,,120,Sleep
"8/13/17, 4:09 AM",,,84,Sleep
"8/13/17, 7:32 AM",,,72,Sleep
"8/13/17, 10:15 AM",,,28,Sleep
"8/13/17, 4:05 PM",,,70,Sleep
"8/13/17, 5:45 PM",,,121,Sleep
"8/13/17, 10:47 PM",,,97,Sleep
"8/14/17, 1:20 AM",,,145,Sleep
"8/14/17, 4:32 AM",,,115,Sleep
"8/14/17, 7:42 AM",,,63,Sleep
"8/14/17, 1:04 PM",,,14,Sleep
"8/14/17, 5:30 PM",,,85,Sleep
"8/14/17, 10:00 PM",,,130,Sleep
"8/15/17, 1:26 AM",,,108,Sleep
"8/15/17, 4:24 AM",,,121,Sleep
"8/15/17, 7:26 AM",,,59,Sleep
"8/15/17, 11:55 AM",,,30,Sleep
"8/15/17, 2:00 PM",,,19,Sleep
"8/15/17, 2:51 PM",,,100,Sleep
"8/15/17, 7:23 PM",,,70,Sleep
"8/15/17, 11:57 PM",,,47,Sleep
"8/16/17, 1:24 AM",,,135,Sleep
"8/16/17, 4:39 AM",,,50,Sleep
"8/16/17, 6:35 AM",,,282,Sleep
"8/16/17, 11:20 AM",,,84,Sleep
"8/16/17, 1:45 PM",,,3,Sleep
"8/16/17, 5:14 PM",,,37,Sleep
"8/16/17, 7:37 PM",,,83,Sleep
"8/16/17, 11:22 PM",,,154,Sleep
"8/8/17, 4:20 AM",,,15,BottlePumped
"8/9/17, 6:30 AM",,,15,BottlePumped
"8/10/17, 3:45 AM",,,15,BottlePumped
"8/10/17, 9:50 AM",,,15,BottlePumped
"8/11/17, 9:00 AM",,,15,BottlePumped
"8/11/17, 3:37 PM",,,15,BottlePumped
"8/11/17, 5:30 PM",,,15,BottlePumped
"8/11/17, 11:07 PM",,,15,BottlePumped
"8/12/17, 12:45 PM",,,15,BottlePumped
"8/12/17, 5:00 PM",,,15,BottlePumped
"8/13/17, 6:37 AM",,,15,BottlePumped
"8/13/17, 12:05 PM",,,15,BottlePumped
"8/13/17, 1:53 PM",,,15,BottlePumped
"8/13/17, 5:15 PM",,,15,BottlePumped
"8/13/17, 9:54 PM",,,15,BottlePumped
"8/13/17, 10:35 PM",,,15,BottlePumped
"8/14/17, 3:45 AM",,,15,BottlePumped
"8/14/17, 10:30 AM",,,15,BottlePumped
"8/14/17, 2:30 PM",,,15,BottlePumped
"8/14/17, 9:15 PM",,,15,BottlePumped
"8/16/17, 5:00 PM",,,15,BottlePumped
"8/11/17, 12:04 PM",,,15,BottleFormula
"8/11/17, 7:13 PM",,,15,BottleFormula
"8/12/17, 8:10 AM",,,15,BottleFormula
"8/12/17, 2:15 PM",,,15,BottleFormula
"8/12/17, 9:15 PM",,,15,BottleFormula
"8/13/17, 8:45 AM",,,15,BottleFormula
"8/13/17, 3:12 PM",,,15,BottleFormula
"8/2/17, 8:17 AM",,,15,Wet
"8/2/17, 5:40 PM",,,15,Wet
"8/3/17, 2:45 AM",,,15,Mixed
"8/3/17, 4:45 AM",,,15,Mixed
"8/3/17, 6:20 AM",,,15,Dirty
"8/3/17, 7:10 AM",,,15,Dirty
"8/4/17, 12:43 AM",,,15,Wet
"8/4/17, 8:16 PM",,,15,Wet
"8/4/17, 9:25 PM",,,15,Dirty
"8/5/17, 1:00 AM",,,15,Mixed
"8/5/17, 7:20 AM",,,15,Mixed
"8/5/17, 9:55 AM",,,15,Mixed
"8/6/17, 4:40 AM",,,15,Wet
"8/6/17, 10:12 AM",,,15,Wet
"8/6/17, 4:00 PM",,,15,Wet
"8/6/17, 9:17 PM",,,15,Wet
"8/7/17, 3:42 AM",,,15,Wet
"8/7/17, 5:36 AM",,,15,Wet
"8/7/17, 1:38 PM",,,15,Wet
"8/7/17, 1:39 PM",,,15,Wet
"8/7/17, 9:20 PM",,,15,Wet
"8/8/17, 5:20 AM",,,15,Wet
"8/8/17, 11:40 AM",,,15,Wet
"8/8/17, 6:46 PM",,,15,Wet
"8/8/17, 7:45 PM",,,15,Wet
"8/9/17, 1:50 AM",,,15,Wet
"8/9/17, 6:56 AM",,,15,Wet
"8/9/17, 8:30 AM",,,15,Wet
"8/9/17, 12:24 PM",,,15,Wet
"8/9/17, 4:59 PM",,,15,Wet
"8/9/17, 10:05 PM",,,15,Wet
"8/10/17, 2:13 AM",,,15,Wet
"8/10/17, 10:15 AM",,,15,Wet
"8/10/17, 10:48 AM",,,15,Wet
"8/10/17, 4:52 PM",,,15,Wet
"8/10/17, 7:29 PM",,,15,Wet
"8/10/17, 10:15 PM",,,15,Wet
"8/11/17, 1:45 AM",,,15,Wet
"8/11/17, 6:34 AM",,,15,Wet
"8/11/17, 9:32 AM",,,15,Wet
"8/11/17, 10:30 AM",,,15,Wet
"8/11/17, 12:30 PM",,,15,Dirty
"8/11/17, 5:38 PM",,,15,Wet
"8/11/17, 7:13 PM",,,15,Wet
"8/12/17, 1:30 AM",,,15,Wet
"8/12/17, 4:32 AM",,,15,Wet
"8/12/17, 8:00 AM",,,15,Wet
"8/12/17, 9:45 AM",,,15,Wet
"8/12/17, 1:00 PM",,,15,Wet
"8/12/17, 4:16 PM",,,15,Wet
"8/12/17, 5:35 PM",,,15,Mixed
"8/12/17, 6:47 PM",,,15,Wet
"8/12/17, 9:32 PM",,,15,Wet
"8/13/17, 3:08 AM",,,15,Wet
"8/13/17, 5:34 AM",,,15,Wet
"8/13/17, 9:17 AM",,,15,Wet
"8/13/17, 10:43 AM",,,15,Wet
"8/13/17, 12:00 PM",,,15,Wet
"8/13/17, 12:29 PM",,,15,Wet
"8/13/17, 2:00 PM",,,15,Wet
"8/13/17, 3:40 PM",,,15,Dirty
"8/13/17, 7:46 PM",,,15,Wet
"8/13/17, 10:00 PM",,,15,Wet
"8/14/17, 12:25 AM",,,15,Wet
"8/14/17, 4:08 AM",,,15,Wet
"8/14/17, 6:28 AM",,,15,Wet
"8/14/17, 8:47 AM",,,15,Wet
"8/14/17, 10:12 AM",,,15,Wet
"8/14/17, 11:00 AM",,,15,Wet
"8/14/17, 12:07 PM",,,15,Wet
"8/14/17, 1:25 PM",,,15,Wet
"8/14/17, 2:20 PM",,,15,Wet
"8/14/17, 3:35 PM",,,15,Wet
"8/14/17, 4:37 PM",,,15,Wet
"8/14/17, 5:15 PM",,,15,Wet
"8/14/17, 8:28 PM",,,15,Wet
"8/14/17, 9:40 PM",,,15,Wet
"8/15/17, 12:09 AM",,,15,Wet
"8/15/17, 12:47 AM",,,15,Wet
"8/15/17, 4:04 AM",,,15,Wet
"8/15/17, 7:01 AM",,,15,Wet
"8/15/17, 9:11 AM",,,15,Wet
"8/15/17, 10:07 AM",,,15,Wet
"8/15/17, 11:41 AM",,,15,Wet
"8/15/17, 1:40 PM",,,15,Wet
"8/15/17, 9:13 PM",,,15,Wet
"8/16/17, 12:49 AM",,,15,Wet
"8/16/17, 5:30 AM",,,15,Wet
"8/16/17, 9:24 AM",,,15,Wet
"8/16/17, 10:31 AM",,,15,Wet
"8/16/17, 1:21 PM",,,15,Wet
"8/16/17, 4:16 PM",,,15,Wet
"8/16/17, 4:30 PM",,,15,Dirty
"8/16/17, 7:04 PM",,,15,Wet
"8/16/17, 9:36 PM",,,15,Wet
"8/16/17, 10:30 PM",,,15,Wet
